id,idade,sexo,estado_civil
787547208,48,F,solteiro
714983283,39,F,solteiro
789344358,57,F,casado
710406633,51,F,casado
767653233,48,M,casado
719461008,51,M,casado
789731433,26,F,solteiro
775198608,38,F,casado
717567333,35,M,casado
772794108,46,F,solteiro
712072908,48,M,solteiro
709328733,49,F,casado
788107683,35,M,casado
713757633,65,F,casado
713279808,53,M,casado
712440483,54,F,casado
715078383,64,F,casado
709214358,39,F,divorciado
778399008,50,M,casado
811534983,54,F,casado
719728383,38,F,casado
718726833,39,M,casado
780605508,53,M,casado
719450508,53,M,casado
711213108,32,M,divorciado
708488208,57,F,casado
717206508,65,F,casado
821836008,57,M,solteiro
807244983,65,F,casado
821872758,65,M,solteiro
809959683,55,M,casado
715079208,54,M,casado
767049258,44,M,solteiro
709579383,58,M,casado
781923483,53,F,casado
718654533,33,F,solteiro
716169258,47,F,casado
713908683,51,M,solteiro
708212658,38,F,casado
756013833,57,M,casado
719358333,36,M,casado
713735508,35,M,casado
805259733,55,F,casado
738749733,57,F,casado
814833408,56,M,casado
719182308,38,F,solteiro
818497758,54,F,casado
719518308,48,M,na
709991883,53,M,casado
770901258,30,F,casado
711499158,47,M,casado
720445533,60,F,casado
809951133,54,M,solteiro
714657108,37,F,casado
789048858,32,F,casado
771816408,44,F,casado
798158808,53,F,solteiro
787685658,43,M,divorciado
720141408,49,F,solteiro
788699808,38,F,solteiro
708216108,56,F,casado
715074258,26,F,solteiro
771653583,58,M,casado
717374358,33,M,casado
720836808,35,M,solteiro
818701383,37,M,casado
717277833,27,F,solteiro
778137108,43,M,solteiro
720973833,49,M,divorciado
768490458,49,M,casado
751487358,39,F,casado
712742808,41,F,casado
712820208,32,F,divorciado
794649858,58,F,casado
755262933,56,M,casado
709541433,37,M,casado
820622433,39,M,casado
712586583,26,F,solteiro
709816158,31,F,solteiro
712196508,46,F,solteiro
767269908,36,M,casado
710927733,39,M,casado
711310908,53,F,casado
788862333,38,F,casado
713194608,37,M,casado
793550958,47,F,casado
712607583,56,M,divorciado
713921058,55,F,casado
709183683,31,F,solteiro
713407458,62,F,solteiro
715241583,34,M,casado
710475408,33,M,casado
708971583,38,F,solteiro
714547458,65,M,casado
827631483,57,M,casado
711159108,58,F,casado
789262683,60,M,divorciado
712940508,39,M,solteiro
789733008,39,F,casado
714703158,39,F,casado
710255208,60,M,casado
779236083,37,F,casado
713438358,41,F,casado
715973583,56,M,casado
794113758,60,M,casado
709452633,56,F,solteiro
788210583,62,M,casado
717784983,41,F,casado
786557358,44,F,casado
768460908,59,M,solteiro
718899708,55,F,casado
714697533,26,M,solteiro
713206683,40,M,solteiro
708679383,44,F,na
713067033,37,M,solteiro
789314133,37,M,casado
713956308,65,F,casado
711595833,46,M,casado
779521533,53,M,casado
715225458,56,F,casado
716487408,48,M,casado
719338383,34,M,casado
710523333,65,M,casado
787489083,55,M,casado
720747633,32,M,casado
779480658,58,F,casado
711498258,54,M,casado
709316433,52,M,solteiro
778734108,36,M,casado
778388358,56,M,solteiro
716773533,33,M,casado
822130683,61,M,casado
717268458,61,M,casado
827888433,43,M,solteiro
716522583,48,F,divorciado
789415983,36,M,casado
719819958,34,M,casado
769579608,53,F,solteiro
772353408,43,F,solteiro
716615583,61,F,casado
781131483,55,M,casado
719101908,51,F,casado
720521808,38,M,solteiro
718136283,52,M,solteiro
778855383,36,F,casado
779722308,45,F,casado
818926833,34,F,casado
721217283,27,M,solteiro
717167283,49,F,divorciado
713371233,43,F,casado
778426608,52,M,casado
713823033,31,F,casado
787515333,40,M,casado
710944608,39,M,na
718444233,45,M,casado
771099183,37,F,solteiro
770241333,49,F,divorciado
710819733,56,M,casado
772155108,62,F,casado
798796233,37,F,casado
815472108,42,M,solteiro
769145733,36,M,solteiro
783364233,59,M,casado
772236108,40,F,casado
715640358,43,M,solteiro
713529858,29,M,divorciado
715684308,42,F,casado
709451508,63,F,casado
709204158,36,F,solteiro
713182458,53,M,casado
710624658,36,F,casado
716355783,36,M,casado
716793108,26,M,solteiro
716162583,45,F,solteiro
714051033,55,F,casado
715007583,61,F,na
719139558,26,M,solteiro
794632308,40,M,casado
770662383,38,M,solteiro
714787383,32,F,casado
714700158,53,M,casado
710581758,52,F,solteiro
720497958,29,M,casado
720920058,38,M,casado
710872233,27,M,solteiro
709855608,46,F,casado
815484783,57,M,solteiro
771602883,42,M,solteiro
755953308,62,F,casado
758408883,37,F,na
717940008,57,F,divorciado
720917808,35,M,solteiro
812801958,55,F,casado
714997683,56,F,casado
709379283,39,M,casado
711840408,64,M,casado
785328408,37,F,casado
719873808,34,M,casado
715528983,46,M,divorciado
720254883,65,F,casado
811980858,36,M,casado
711330408,35,F,casado
718465458,49,M,solteiro
710616183,46,F,solteiro
714580158,26,M,casado
710798883,52,M,solteiro
720511608,38,F,casado
708913233,37,M,casado
788038383,33,F,casado
719905908,59,M,casado
807044958,34,M,casado
719514783,39,F,na
787643658,59,M,casado
779138883,50,M,casado
708173433,26,F,solteiro
778401033,32,M,casado
818375733,51,F,casado
711048783,41,M,casado
721415658,39,F,casado
717961458,49,F,solteiro
718563483,30,M,divorciado
717128283,40,F,na
718068933,36,F,solteiro
718623783,56,M,casado
716565258,37,M,solteiro
712505658,51,F,solteiro
792565908,36,F,solteiro
709267308,62,M,casado
710035008,31,F,solteiro
790082508,42,M,solteiro
716866308,38,M,casado
709707033,45,M,solteiro
718346658,50,F,casado
824157858,58,M,casado
709735008,35,M,casado
814593858,58,M,solteiro
718416858,42,M,casado
710307933,32,F,solteiro
715870758,35,M,casado
713819283,51,M,casado
710424408,63,M,casado
709493283,42,M,solteiro
712489158,36,F,solteiro
719013108,42,M,divorciado
721178583,37,F,na
717769008,38,M,casado
709986633,29,M,casado
721062408,54,M,divorciado
771349458,33,M,casado
780557658,63,F,casado
771441558,49,M,casado
756409758,44,F,casado
720009558,33,F,solteiro
778885158,57,M,casado
715543908,52,F,casado
717591483,52,F,solteiro
715042608,39,F,casado
755959683,50,F,na
715367058,43,M,na
714573258,36,M,solteiro
712281183,55,M,casado
717670758,30,F,solteiro
720666333,36,M,casado
771556308,26,F,solteiro
708931908,48,M,solteiro
718894233,53,F,casado
771544533,42,F,casado
708927108,53,M,casado
717831783,58,F,casado
709288383,32,M,divorciado
710813733,48,M,casado
721084833,48,M,casado
711258108,54,M,casado
710149008,59,M,casado
711902058,35,M,casado
716757033,37,M,casado
712688433,36,M,divorciado
713203908,26,M,solteiro
711772008,35,F,solteiro
708799983,40,M,casado
778882758,55,F,casado
709157133,39,M,divorciado
741344808,39,F,casado
739692933,46,F,solteiro
766429908,49,M,na
802087683,32,M,casado
712491108,35,M,casado
714767508,39,M,casado
720376008,53,F,casado
779126658,26,F,solteiro
793222008,32,M,casado
720812433,54,M,casado
717623583,36,F,casado
708878508,45,F,casado
710043408,49,M,casado
789079758,44,M,na
721311333,32,M,casado
710749458,64,F,casado
778275783,37,F,na
799498158,31,M,casado
716334258,49,F,divorciado
716075208,32,F,casado
780276258,53,M,casado
789282333,62,F,casado
811571733,26,F,solteiro
709429533,49,F,divorciado
715247508,30,F,casado
718784358,34,M,solteiro
751450008,41,M,solteiro
719227233,27,F,solteiro
711050058,33,F,casado
779040408,56,M,casado
714024858,36,M,casado
789849108,35,M,solteiro
710391258,27,M,casado
718830183,46,M,solteiro
779696883,48,M,divorciado
719249733,54,M,solteiro
737971833,38,M,casado
772468983,36,M,casado
710990283,56,M,casado
808750458,32,M,solteiro
719692983,36,M,casado
719125158,35,F,solteiro
787509408,26,M,solteiro
719206308,32,M,casado
717141858,56,F,solteiro
713172408,54,M,casado
720314583,54,M,casado
708347583,37,F,casado
711006783,38,F,solteiro
718274283,35,M,solteiro
803977008,39,M,casado
715216908,48,M,solteiro
779611008,29,M,casado
811467708,33,M,casado
812597508,39,F,casado
718651083,35,F,solteiro
708577308,43,F,divorciado
813990483,27,F,casado
816319008,52,F,solteiro
789627258,31,M,solteiro
713346558,45,M,divorciado
708744933,35,M,casado
708828258,55,M,casado
713511108,61,M,casado
710208633,37,F,casado
824165658,38,M,casado
826513233,54,F,casado
788789658,40,M,na
717837858,47,M,casado
709382958,55,F,casado
716253858,37,M,casado
713725683,36,F,solteiro
710364258,53,F,casado
816033783,26,M,solteiro
715065483,45,F,divorciado
718751133,36,F,casado
713983308,60,M,casado
718418958,30,M,divorciado
779367858,39,M,casado
711285633,33,F,solteiro
714974658,48,F,casado
716374308,39,M,casado
713416233,38,M,casado
797643708,47,M,casado
808292958,26,M,solteiro
719831958,49,M,solteiro
708860358,38,M,casado
717385983,30,M,casado
719049033,53,M,casado
717581658,49,M,solteiro
714347508,35,M,solteiro
803833608,40,M,solteiro
712576908,30,M,casado
778511733,42,F,solteiro
721464783,62,F,casado
821179233,50,F,solteiro
713126733,56,M,casado
719688408,45,M,casado
779811183,35,F,casado
771086208,57,F,casado
715217733,33,F,solteiro
813752433,43,F,solteiro
711876333,53,M,casado
715256658,50,M,solteiro
711329658,30,M,casado
710227908,37,F,solteiro
716362008,37,M,casado
714939708,45,M,solteiro
708083283,58,M,solteiro
719431608,63,F,casado
769411758,43,M,solteiro
714248733,26,F,solteiro
804481608,37,F,solteiro
714631833,53,M,casado
769751958,55,M,casado
717999183,36,M,casado
713075283,51,M,solteiro
711561108,36,M,solteiro
709854483,35,F,casado
713630733,34,F,solteiro
717599283,57,M,casado
806407308,54,F,solteiro
712730583,29,M,casado
712142733,37,F,casado
720153258,53,F,solteiro
814086333,36,M,casado
715524708,49,M,solteiro
713307708,64,F,casado
714069858,53,M,casado
712789383,52,M,casado
787983633,35,F,casado
758583708,37,F,solteiro
717130383,50,M,casado
720770883,65,F,solteiro
716797758,53,F,casado
713835258,53,M,casado
720677733,40,M,casado
718587858,39,M,casado
710263608,53,F,casado
715055433,36,M,casado
715498308,35,F,casado
708099183,37,F,solteiro
716452908,36,F,solteiro
789959283,39,M,solteiro
713536158,65,M,casado
716750358,45,F,casado
815299833,38,F,casado
721003008,36,F,casado
779883933,40,F,casado
716612958,35,F,casado
715859058,54,M,casado
772031733,40,M,solteiro
720668358,59,M,solteiro
778708533,26,F,solteiro
719649408,46,M,casado
715457658,29,F,casado
711934308,38,M,solteiro
781326483,31,M,divorciado
712557708,35,M,casado
789187908,56,M,casado
773297508,34,M,casado
716529258,42,M,casado
708242283,29,M,solteiro
789247458,32,M,solteiro
717100833,37,F,casado
716870583,36,F,casado
719999508,37,M,casado
721236408,38,M,casado
720122808,52,M,casado
716882658,62,F,casado
713734758,35,F,casado
709085358,36,M,solteiro
715785933,54,M,casado
717159858,27,M,solteiro
713259858,26,M,solteiro
787516908,56,F,casado
711145008,60,F,casado
715013733,54,M,casado
717098208,48,M,casado
737982408,33,M,solteiro
713216883,64,F,casado
709361058,35,M,casado
710312658,54,F,casado
773383158,29,F,solteiro
716053083,33,M,casado
717667833,34,M,casado
716998608,48,M,na
772086408,38,M,solteiro
708597558,42,M,solteiro
718011783,55,M,casado
714360033,62,M,casado
811005858,33,F,casado
794485158,38,M,casado
708513183,39,M,casado
719353158,56,M,casado
711436083,36,M,casado
780374133,29,M,solteiro
739117233,57,M,casado
708486033,55,F,casado
795237183,51,F,casado
788788758,57,F,solteiro
709635858,56,F,casado
789701658,26,M,solteiro
713484483,36,F,solteiro
711954558,53,F,casado
712655583,41,M,casado
779686683,26,F,solteiro
711226758,51,F,divorciado
713241033,34,M,casado
788754108,65,F,solteiro
717013383,52,M,casado
712634133,54,F,casado
709537683,37,M,casado
778627983,40,F,casado
720241758,55,M,casado
720814233,45,M,na
785080308,37,F,casado
713358633,30,M,solteiro
720392433,55,F,casado
720282558,36,M,solteiro
821370858,39,M,casado
799249833,34,M,solteiro
713016633,47,M,solteiro
814471983,42,M,divorciado
779612808,61,M,casado
716692683,31,M,solteiro
790145733,40,M,solteiro
716038533,42,F,na
714421233,54,F,casado
709783908,52,F,casado
812788233,31,F,casado
772452783,43,M,casado
714002658,49,M,casado
713464983,45,F,na
713910108,38,M,casado
808169358,57,M,solteiro
714013083,63,F,casado
715381533,42,F,solteiro
717678408,61,F,casado
719143308,37,M,solteiro
711509658,61,M,casado
757481283,35,M,casado
808681158,57,M,casado
718867683,64,M,casado
714618333,39,F,casado
794562783,28,F,solteiro
708208758,53,M,solteiro
794504658,39,M,casado
714772758,35,F,casado
713830233,47,F,casado
713577483,47,M,casado
814513008,38,M,casado
712765158,26,F,solteiro
714411108,37,F,solteiro
720231108,57,M,solteiro
709035708,38,F,casado
720662508,39,M,casado
708623283,35,M,solteiro
813247083,38,M,casado
780078333,56,M,casado
811915383,36,M,casado
719818983,39,M,divorciado
716349183,58,F,casado
710067183,28,M,solteiro
771234558,65,F,solteiro
820288233,26,F,solteiro
717511533,28,M,solteiro
711642108,30,F,casado
712495233,31,F,casado
718484283,57,M,casado
717413658,43,M,casado
804668658,26,F,solteiro
715934283,39,F,solteiro
717499083,35,M,solteiro
715279683,52,F,casado
718971333,33,M,solteiro
709219533,53,M,casado
709150608,30,F,casado
788259558,59,M,casado
802464033,65,F,casado
712757808,33,F,casado
714457083,52,F,casado
713413758,26,F,solteiro
708741633,52,M,casado
714043833,37,F,solteiro
789577833,56,M,casado
787570758,35,M,casado
720371733,58,F,casado
819117183,34,F,casado
711776433,37,M,solteiro
709583133,53,M,casado
719521983,38,M,casado
718415133,38,M,casado
710594358,28,F,solteiro
709730508,39,F,solteiro
720462633,43,F,solteiro
715005558,36,M,solteiro
779993208,38,F,casado
787543008,37,M,solteiro
743265108,37,M,solteiro
713770383,29,F,divorciado
712392108,51,M,casado
720145683,54,M,casado
714832383,35,M,solteiro
772706283,38,F,casado
795920358,33,F,casado
716277558,45,F,solteiro
764776833,61,M,casado
710795883,33,F,casado
710428308,55,M,solteiro
721096983,34,F,solteiro
715760733,58,M,casado
718227033,38,F,casado
720610008,59,M,casado
719517258,57,M,solteiro
714111333,55,M,casado
717551358,63,M,casado
813573333,60,M,casado
711709683,53,F,casado
712902483,35,M,casado
710893533,53,M,casado
719883858,58,M,casado
719628033,33,F,casado
712043433,53,M,casado
769095558,59,M,solteiro
816094233,37,M,casado
758417508,50,F,divorciado
721234308,35,F,casado
717138558,28,M,casado
798120858,37,M,casado
709997958,39,M,casado
712617408,31,M,solteiro
720158208,37,M,casado
716548083,39,M,casado
717631008,38,M,casado
813964383,35,M,solteiro
719952408,30,M,casado
771028533,48,F,casado
771823308,33,F,na
719854008,47,M,solteiro
713998233,37,F,solteiro
714746358,38,M,casado
713574708,39,M,solteiro
714753258,34,M,casado
712004208,65,M,solteiro
719621958,43,M,na
819610908,38,M,solteiro
823948308,48,M,na
712064358,38,M,casado
816013383,65,F,divorciado
758765808,36,F,casado
780881358,35,M,solteiro
709422183,58,F,casado
779951058,54,F,casado
809941233,53,M,casado
710844408,38,M,casado
819002508,31,M,solteiro
807141183,34,M,casado
711119358,38,M,casado
808273533,39,M,solteiro
716297658,37,M,solteiro
716532258,51,F,solteiro
720540708,53,F,casado
720904233,53,M,casado
720863133,65,M,casado
714957108,33,F,divorciado
790102008,37,M,solteiro
781933983,47,M,casado
712643358,59,F,casado
716686158,59,F,casado
806894133,34,F,solteiro
721344858,26,M,solteiro
813230208,45,M,solteiro
716835033,54,F,casado
787500333,52,M,solteiro
768582033,47,M,casado
713992158,57,F,casado
719916408,34,M,casado
789433758,36,M,casado
785011383,36,F,divorciado
719283633,57,F,casado
710816358,29,M,casado
779653458,37,M,casado
716382708,46,F,solteiro
710387583,55,M,casado
718772133,56,M,casado
711224733,32,M,casado
718360083,39,M,casado
716102583,63,F,casado
720673008,49,F,divorciado
708459633,38,M,casado
712868733,60,M,casado
713790708,38,M,casado
717648783,63,M,casado
714709983,43,F,casado
819409608,39,F,casado
717585858,35,F,solteiro
791856033,45,M,divorciado
714474483,35,F,casado
716448783,48,F,casado
711065133,26,M,solteiro
713769258,36,M,casado
712288158,37,M,casado
714130233,39,M,casado
789127533,49,M,divorciado
717038733,56,M,casado
804840033,45,M,casado
709363383,34,M,solteiro
789760233,29,M,divorciado
712058958,28,M,solteiro
708295533,65,F,casado
817686633,26,F,solteiro
713738883,57,F,casado
721310283,47,M,solteiro
803132733,54,F,casado
779852133,48,M,casado
716210283,36,F,casado
711615933,43,M,casado
785311158,54,F,solteiro
717267108,37,M,solteiro
711636558,33,M,casado
717504258,38,M,casado
718242333,36,M,solteiro
771844458,40,F,casado
708892833,37,M,casado
779465358,26,F,solteiro
720191883,45,M,solteiro
710934033,26,M,solteiro
714473658,42,M,solteiro
716569983,33,M,casado
789833583,57,F,casado
818923158,55,M,casado
716596308,40,M,solteiro
716620458,32,M,solteiro
710251608,62,F,casado
710633808,26,M,solteiro
719318583,37,M,casado
819202533,57,M,casado
827360883,47,F,casado
771196083,47,M,casado
809962908,48,F,solteiro
788965683,49,F,casado
817142433,35,M,casado
716993058,57,M,divorciado
771040758,62,F,solteiro
713309583,55,F,casado
710273658,36,M,casado
771429408,54,M,casado
719452308,30,F,casado
818908833,46,M,casado
780998133,43,M,casado
801726933,34,M,casado
788474658,55,M,casado
708438033,36,F,casado
710562258,44,M,casado
770764908,39,M,casado
814776033,34,M,solteiro
715057383,40,M,casado
717970158,42,M,solteiro
715168008,36,M,divorciado
720802833,26,F,solteiro
789370383,42,M,casado
711782733,55,M,casado
709000008,45,M,solteiro
719381733,61,M,solteiro
771169458,41,M,casado
709974108,35,F,solteiro
757024233,34,M,solteiro
768928833,37,M,casado
720504633,46,M,na
812441358,26,M,divorciado
713287608,54,F,casado
711357858,47,F,solteiro
715478733,56,F,casado
780382008,42,F,solteiro
715749858,30,M,casado
710951808,32,M,casado
713469333,40,M,solteiro
719243808,33,F,casado
772202058,64,M,casado
711346383,33,M,solteiro
711405333,52,M,casado
778407033,59,F,casado
714862083,41,F,solteiro
711199008,38,M,casado
709858533,29,M,divorciado
718627458,43,F,casado
711816108,40,M,solteiro
717105258,37,F,casado
715822008,32,M,casado
714971583,36,M,solteiro
713663508,58,M,na
709025583,53,M,casado
812809083,37,F,solteiro
714073983,47,M,solteiro
789297558,36,M,solteiro
710375283,26,F,solteiro
712189233,38,F,casado
713767383,32,F,casado
797414733,37,F,solteiro
712452033,26,M,solteiro
714151533,55,F,casado
720440583,35,M,casado
787494783,58,M,casado
819966033,32,M,solteiro
710297133,47,M,casado
